date,admin,event,fatalities,latitude,longitude
2020-07-21,Abyan,Battles,0,13.1406,45.4533
2020-07-21,Abyan,Protests,0,13.1287,45.3807
2020-07-20,Abyan,Protests,0,13.9284,46.0825
2020-07-20,Abyan,Battles,0,13.3568,45.6971
2020-07-20,Abyan,Battles,1,14.0871,46.8559
2020-07-19,Abyan,Battles,0,13.1822,45.477
2020-07-19,Abyan,Protests,0,13.8828,45.8686
2020-07-19,Abyan,Violence against civilians,0,13.5202,46.7137
2020-07-18,Abyan,Battles,0,13.2183,45.3985
2020-07-18,Abyan,Battles,0,13.3568,45.6971
2020-07-18,Abyan,Explosions/Remote violence,0,13.3,45.4531
2020-07-17,Abyan,Explosions/Remote violence,1,14.0585,46.9133
2020-07-17,Abyan,Battles,0,13.2666,45.3426
2020-07-17,Abyan,Battles,0,13.2183,45.3985
2020-07-16,Abyan,Strategic developments,0,13.5608,46.1564
2020-07-14,Abyan,Battles,0,13.2183,45.3985
2020-07-14,Abyan,Battles,0,13.2666,45.3426
2020-07-14,Abyan,Battles,0,13.3568,45.6971
2020-07-14,Abyan,Battles,0,13.1822,45.477
2020-07-13,Abyan,Battles,10,13.7833,46.65
2020-07-13,Abyan,Riots,0,13.8828,45.8686
2020-07-12,Abyan,Battles,3,13.2183,45.3985
2020-07-12,Abyan,Battles,3,13.2666,45.3426
2020-07-12,Abyan,Battles,4,13.1822,45.477
2020-07-11,Abyan,Battles,0,13.1822,45.477
2020-07-10,Abyan,Battles,0,13.8828,45.8686
2020-07-09,Abyan,Explosions/Remote violence,0,14.0585,46.9133
2020-07-09,Abyan,Battles,0,13.2183,45.3985
2020-07-09,Abyan,Battles,0,13.4689,45.7639
2020-07-09,Abyan,Battles,0,13.8828,45.8686
2020-07-09,Abyan,Battles,0,13.1822,45.477
2020-07-08,Abyan,Explosions/Remote violence,0,13.2183,45.3985
2020-07-06,Abyan,Battles,0,13.1287,45.3807
2020-07-04,Abyan,Explosions/Remote violence,0,13.3568,45.6971
2020-07-04,Abyan,Explosions/Remote violence,0,13.3568,45.6971
2020-07-04,Abyan,Explosions/Remote violence,0,13.8828,45.8686
2020-07-03,Abyan,Battles,0,13.2183,45.3985
2020-07-01,Abyan,Battles,0,13.2183,45.3985
2020-06-30,Abyan,Battles,0,13.2183,45.3985
2020-06-30,Abyan,Battles,0,13.3,45.4531
2020-06-30,Abyan,Battles,0,13.9467,46.3504
2020-06-29,Abyan,Battles,0,13.9467,46.3504
2020-06-28,Abyan,Battles,0,13.3568,45.6971
2020-06-28,Abyan,Battles,0,14.0585,46.9133
2020-06-27,Abyan,Battles,3,14.0585,46.9133
2020-06-27,Abyan,Battles,0,13.2183,45.3985
2020-06-26,Abyan,Battles,0,13.2183,45.3985
2020-06-26,Abyan,Battles,0,13.1822,45.477
2020-06-25,Abyan,Battles,6,13.2183,45.3985
2020-06-25,Abyan,Battles,6,13.2183,45.3985
2020-06-24,Abyan,Battles,5,13.7833,46.65
2020-06-24,Abyan,Battles,5,14.05,46.8667
2020-06-24,Abyan,Strategic developments,0,13.1822,45.477
2020-06-24,Abyan,Battles,27,13.2183,45.3985
2020-06-24,Abyan,Battles,27,13.1822,45.477
2020-06-23,Abyan,Battles,3,13.2666,45.3426
2020-06-23,Abyan,Battles,3,13.1875,45.32
2020-06-23,Abyan,Battles,4,13.1822,45.477
2020-06-23,Abyan,Battles,1,13.2183,45.3985
2020-06-22,Abyan,Battles,10,13.2183,45.3985
2020-06-22,Abyan,Battles,0,13.1822,45.477
2020-06-22,Abyan,Strategic developments,0,13.1287,45.3807
2020-06-21,Abyan,Battles,0,13.1822,45.477
2020-06-20,Abyan,Battles,10,13.2666,45.3426
2020-06-20,Abyan,Battles,0,13.2183,45.3985
2020-06-20,Abyan,Battles,10,13.3568,45.6971
2020-06-20,Abyan,Battles,0,13.3568,45.6971
2020-06-20,Abyan,Battles,0,13.3,45.4531
2020-06-20,Abyan,Battles,0,13.1822,45.477
2020-06-20,Abyan,Battles,0,13.1287,45.3807
2020-06-20,Abyan,Battles,10,13.35,45.6253
2020-06-19,Abyan,Battles,0,13.2666,45.3426
2020-06-19,Abyan,Battles,5,13.2183,45.3985
2020-06-19,Abyan,Battles,0,13.3,45.4531
2020-06-19,Abyan,Battles,5,13.1822,45.477
2020-06-19,Abyan,Battles,0,13.1287,45.3807
2020-06-18,Abyan,Explosions/Remote violence,0,13.2183,45.3985
2020-06-18,Abyan,Battles,5,13.35,45.6253
2020-06-18,Abyan,Explosions/Remote violence,0,13.35,45.6253
2020-06-18,Abyan,Battles,5,13.3568,45.6971
2020-06-18,Abyan,Strategic developments,0,13.3,45.4531
2020-06-18,Abyan,Battles,1,13.9284,46.0825
2020-06-18,Abyan,Explosions/Remote violence,0,13.1822,45.477
2020-06-17,Abyan,Battles,0,13.1822,45.477
2020-06-16,Abyan,Battles,10,14.0585,46.9133
2020-06-16,Abyan,Battles,10,13.2183,45.3985
2020-06-15,Abyan,Battles,0,13.7833,46.65
2020-06-15,Abyan,Explosions/Remote violence,0,13.35,45.6253
2020-06-15,Abyan,Battles,0,13.3,45.4531
2020-06-15,Abyan,Battles,0,13.1822,45.477
2020-06-15,Abyan,Explosions/Remote violence,0,13.1287,45.3807
2020-06-15,Abyan,Battles,0,13.8874,45.774
2020-06-15,Abyan,Battles,5,13.2183,45.3985
2020-06-14,Abyan,Battles,10,13.3568,45.6971
2020-06-14,Abyan,Explosions/Remote violence,0,13.3568,45.6971
2020-06-14,Abyan,Battles,0,13.8141,45.9284
2020-06-14,Abyan,Battles,5,13.2183,45.3985
2020-06-13,Abyan,Strategic developments,0,13.1287,45.3807
2020-06-13,Abyan,Battles,0,13.35,45.6253
2020-06-12,Abyan,Explosions/Remote violence,2,13.9284,46.0825
2020-06-11,Abyan,Battles,0,13.3568,45.6971
2020-06-11,Abyan,Violence against civilians,1,13.9284,46.0825
2020-06-11,Abyan,Battles,6,13.35,45.6253
2020-06-11,Abyan,Battles,22,13.2183,45.3985
2020-06-11,Abyan,Battles,21,13.2281,45.3439
2020-06-11,Abyan,Battles,21,13.3,45.4531
2020-06-11,Abyan,Battles,21,13.1822,45.477
2020-06-10,Abyan,Battles,10,14.05,46.8667
2020-06-10,Abyan,Strategic developments,0,13.3568,45.6971
2020-06-10,Abyan,Battles,1,13.2183,45.3985
2020-06-10,Abyan,Battles,0,13.3,45.4531
2020-06-10,Abyan,Strategic developments,0,13.1822,45.477
2020-06-09,Abyan,Battles,0,13.1822,45.477
2020-06-09,Abyan,Battles,0,13.2666,45.3426
2020-06-09,Abyan,Battles,10,13.2183,45.3985
2020-06-09,Abyan,Battles,0,13.6378,45.3137
2020-06-08,Abyan,Battles,10,13.7833,46.65
2020-06-08,Abyan,Strategic developments,0,13.223,45.3056
2020-06-08,Abyan,Battles,0,13.3,45.4531
2020-06-07,Abyan,Battles,0,13.2666,45.3426
2020-06-07,Abyan,Battles,0,13.1875,45.32
2020-06-07,Abyan,Battles,1,13.2281,45.3439
2020-06-07,Abyan,Battles,0,13.3,45.4531
2020-06-07,Abyan,Battles,18,13.223,45.3056
2020-06-07,Abyan,Battles,10,13.2183,45.3985
2020-06-07,Abyan,Explosions/Remote violence,0,13.8828,45.8686
2020-06-06,Abyan,Strategic developments,0,14.0585,46.9133
2020-06-06,Abyan,Strategic developments,0,13.3568,45.6971
2020-06-06,Abyan,Battles,5,13.2666,45.3426
2020-06-06,Abyan,Battles,5,13.3,45.4531
2020-06-06,Abyan,Battles,10,13.1287,45.3807
2020-06-06,Abyan,Battles,0,13.3033,45.6012
2020-06-05,Abyan,Battles,2,13.35,45.6253
2020-06-04,Abyan,Explosions/Remote violence,0,14.0585,46.9133
2020-06-04,Abyan,Battles,0,13.2666,45.3426
2020-06-04,Abyan,Explosions/Remote violence,0,13.2183,45.3985
2020-06-04,Abyan,Strategic developments,0,13.1822,45.477
2020-06-04,Abyan,Battles,5,13.35,45.6253
2020-06-04,Abyan,Battles,5,13.3,45.4531
2020-06-01,Abyan,Battles,0,13.8874,45.774
2020-06-01,Abyan,Battles,10,13.7833,46.65
2020-05-31,Abyan,Strategic developments,0,13.35,45.6253
2020-05-31,Abyan,Battles,0,13.1287,45.3807
2020-05-30,Abyan,Strategic developments,0,13.3568,45.6971
2020-05-30,Abyan,Explosions/Remote violence,0,13.35,45.6253
2020-05-30,Abyan,Explosions/Remote violence,0,13.2183,45.3985
2020-05-30,Abyan,Explosions/Remote violence,0,13.1822,45.477
2020-05-30,Abyan,Strategic developments,0,13.223,45.3056
2020-05-30,Abyan,Strategic developments,0,13.1287,45.3807
2020-05-30,Abyan,Explosions/Remote violence,3,13.1287,45.3807
2020-05-29,Abyan,Battles,0,13.1822,45.477
2020-05-29,Abyan,Battles,0,13.223,45.3056
2020-05-29,Abyan,Battles,0,13.3568,45.6971
2020-05-28,Abyan,Battles,0,13.35,45.6253
2020-05-28,Abyan,Battles,1,14.0585,46.9133
2020-05-28,Abyan,Strategic developments,0,13.3568,45.6971
2020-05-28,Abyan,Battles,10,13.8408,45.9617
2020-05-28,Abyan,Battles,10,13.2183,45.3985
2020-05-27,Abyan,Battles,0,14.0585,46.9133
2020-05-26,Abyan,Battles,0,13.8874,45.774
2020-05-26,Abyan,Battles,0,13.2183,45.3985
2020-05-26,Abyan,Battles,10,13.3568,45.6971
2020-05-25,Abyan,Battles,0,13.2183,45.3985
2020-05-25,Abyan,Battles,0,13.1822,45.477
2020-05-24,Abyan,Explosions/Remote violence,1,13.3568,45.6971
2020-05-23,Abyan,Protests,0,13.1287,45.3807
2020-05-23,Abyan,Violence against civilians,0,14.0585,46.9133
2020-05-23,Abyan,Strategic developments,0,13.1287,45.3807
2020-05-23,Abyan,Strategic developments,0,13.1287,45.3807
2020-05-23,Abyan,Battles,3,13.3568,45.6971
2020-05-23,Abyan,Explosions/Remote violence,2,13.35,45.6253
2020-05-23,Abyan,Battles,5,13.2533,45.3597
2020-05-23,Abyan,Battles,5,13.2281,45.3439
2020-05-23,Abyan,Battles,10,14.0585,46.9133
2020-05-22,Abyan,Battles,0,13.1822,45.477
2020-05-21,Abyan,Violence against civilians,1,13.9213,46.1237
2020-05-21,Abyan,Battles,0,13.2183,45.3985
2020-05-21,Abyan,Battles,2,14.0585,46.9133
2020-05-21,Abyan,Battles,0,13.1822,45.477
2020-05-20,Abyan,Battles,0,14.0585,46.9133
2020-05-20,Abyan,Battles,10,13.9833,46.75
2020-05-20,Abyan,Battles,0,13.2183,45.3985
2020-05-20,Abyan,Battles,0,13.35,45.6253
2020-05-20,Abyan,Battles,0,13.1822,45.477
2020-05-20,Abyan,Strategic developments,0,13.3568,45.6971
2020-05-19,Abyan,Battles,1,13.3395,45.2955
2020-05-19,Abyan,Battles,0,13.2183,45.3985
2020-05-19,Abyan,Battles,0,13.35,45.6253
2020-05-19,Abyan,Battles,0,13.3,45.4531
2020-05-19,Abyan,Battles,0,13.1822,45.477
2020-05-18,Abyan,Battles,3,13.2666,45.3426
2020-05-18,Abyan,Explosions/Remote violence,0,13.3033,45.6012
2020-05-18,Abyan,Battles,0,13.1822,45.477
2020-05-18,Abyan,Strategic developments,0,13.1287,45.3807
2020-05-18,Abyan,Battles,1,13.2183,45.3985
2020-05-17,Abyan,Strategic developments,0,13.1822,45.477
2020-05-17,Abyan,Battles,3,13.2183,45.3985
2020-05-17,Abyan,Explosions/Remote violence,3,13.4689,45.7639
2020-05-16,Abyan,Explosions/Remote violence,0,13.223,45.3056
2020-05-16,Abyan,Battles,4,13.1822,45.477
2020-05-16,Abyan,Battles,2,13.2183,45.3985
2020-05-16,Abyan,Battles,2,13.35,45.6253
2020-05-16,Abyan,Battles,0,13.35,45.6253
2020-05-16,Abyan,Battles,0,13.8874,45.774
2020-05-15,Abyan,Battles,2,13.2183,45.3985
2020-05-15,Abyan,Battles,3,13.1406,45.4533
2020-05-15,Abyan,Battles,2,13.1822,45.477
2020-05-15,Abyan,Battles,0,13.1287,45.3807
2020-05-14,Abyan,Battles,0,14.0585,46.9133
2020-05-14,Abyan,Explosions/Remote violence,10,14.05,46.8667
2020-05-14,Abyan,Strategic developments,0,13.223,45.3056
2020-05-14,Abyan,Strategic developments,0,13.35,45.6253
2020-05-14,Abyan,Battles,1,13.9284,46.0825
2020-05-14,Abyan,Explosions/Remote violence,0,13.1822,45.477
2020-05-14,Abyan,Battles,0,13.3588,45.6503
2020-05-14,Abyan,Strategic developments,0,13.1287,45.3807
2020-05-13,Abyan,Strategic developments,0,13.1287,45.3807
2020-05-13,Abyan,Battles,0,13.2666,45.3426
2020-05-13,Abyan,Battles,0,13.2183,45.3985
2020-05-13,Abyan,Battles,0,13.35,45.6253
2020-05-13,Abyan,Battles,0,13.1406,45.4533
2020-05-12,Abyan,Battles,10,14.0585,46.9133
2020-05-12,Abyan,Battles,0,13.7833,46.65
2020-05-12,Abyan,Battles,1,13.2183,45.3985
2020-05-12,Abyan,Battles,2,13.35,45.6253
2020-05-12,Abyan,Battles,0,13.1822,45.477
2020-05-12,Abyan,Explosions/Remote violence,1,13.3568,45.6971
2020-05-12,Abyan,Battles,1,13.1406,45.4533
2020-05-11,Abyan,Battles,1,13.1947,45.4625
2020-05-11,Abyan,Battles,1,13.1822,45.477
2020-05-11,Abyan,Strategic developments,0,13.1287,45.3807
2020-05-11,Abyan,Strategic developments,0,13.8004,45.8862
2020-05-11,Abyan,Battles,1,13.2183,45.3985
2020-05-11,Abyan,Strategic developments,0,13.3568,45.6971
2020-05-11,Abyan,Battles,0,13.8828,45.8686
2020-05-11,Abyan,Explosions/Remote violence,0,13.1461,45.4144
2020-05-11,Abyan,Battles,1,13.1406,45.4533
2020-05-10,Abyan,Violence against civilians,0,13.6378,45.3137
2020-05-09,Abyan,Protests,0,13.9284,46.0825
2020-05-09,Abyan,Protests,0,13.5202,46.7137
2020-05-09,Abyan,Protests,0,13.1287,45.3807
2020-05-08,Abyan,Explosions/Remote violence,0,13.8874,45.774
2020-05-08,Abyan,Protests,0,14.0585,46.9133
2020-05-08,Abyan,Battles,1,13.8828,45.8686
2020-05-07,Abyan,Explosions/Remote violence,0,13.8954,45.8865
2020-05-07,Abyan,Explosions/Remote violence,1,13.8986,46.0464
2020-05-06,Abyan,Battles,1,13.5202,46.7137
2020-05-04,Abyan,Protests,0,13.8828,45.8686
2020-05-03,Abyan,Explosions/Remote violence,0,13.8874,45.774
2020-05-03,Abyan,Protests,0,13.8828,45.8686
2020-05-03,Abyan,Battles,1,13.7833,46.65
2020-04-30,Abyan,Battles,1,13.8828,45.8686
2020-04-30,Abyan,Explosions/Remote violence,1,13.7833,46.65
2020-04-28,Abyan,Violence against civilians,0,14.1333,47.0667
2020-04-27,Abyan,Strategic developments,0,13.1287,45.3807
2020-04-26,Abyan,Battles,0,13.8874,45.774
2020-04-25,Abyan,Violence against civilians,1,13.1287,45.3807
2020-04-25,Abyan,Battles,0,13.8874,45.774
2020-04-24,Abyan,Explosions/Remote violence,0,13.9064,45.8198
2020-04-24,Abyan,Battles,12,13.8874,45.774
2020-04-23,Abyan,Strategic developments,0,13.1287,45.3807
2020-04-23,Abyan,Explosions/Remote violence,0,13.8828,45.8686
2020-04-22,Abyan,Violence against civilians,1,13.9284,46.0825
2020-04-22,Abyan,Battles,1,13.8986,46.0464
2020-04-22,Abyan,Strategic developments,0,13.3568,45.6971
2020-04-21,Abyan,Battles,1,13.5202,46.7137
2020-04-20,Abyan,Strategic developments,0,13.35,45.6253
2020-04-20,Abyan,Battles,4,13.3568,45.6971
2020-04-18,Abyan,Battles,0,13.1287,45.3807
2020-04-17,Abyan,Strategic developments,0,13.1822,45.477
2020-04-16,Abyan,Battles,0,14.0585,46.9133
2020-04-15,Abyan,Strategic developments,0,13.3568,45.6971
2020-04-13,Abyan,Battles,0,13.8874,45.774
2020-04-13,Abyan,Battles,1,14.0585,46.9133
2020-04-10,Abyan,Explosions/Remote violence,0,13.8874,45.774
2020-04-08,Abyan,Battles,1,13.223,45.3056
2020-04-08,Abyan,Battles,0,13.8874,45.774
2020-04-08,Abyan,Strategic developments,0,13.3568,45.6971
2020-04-08,Abyan,Explosions/Remote violence,0,13.8828,45.8686
2020-04-06,Abyan,Strategic developments,0,13.8828,45.8686
2020-04-05,Abyan,Strategic developments,0,13.8828,45.8686
2020-04-04,Abyan,Strategic developments,0,13.3568,45.6971
2020-04-04,Abyan,Battles,0,13.8141,45.9284
2020-04-03,Abyan,Battles,0,13.1822,45.477
2020-04-02,Abyan,Explosions/Remote violence,10,14.0585,46.9133
2020-04-01,Abyan,Battles,1,13.5202,46.7137
2020-04-01,Abyan,Strategic developments,0,13.1287,45.3807
2020-03-30,Abyan,Battles,0,13.8874,45.774
2020-03-30,Abyan,Battles,0,13.8828,45.8686
2020-03-28,Abyan,Strategic developments,0,13.3568,45.6971
2020-03-28,Abyan,Explosions/Remote violence,0,13.8828,45.8686
2020-03-27,Abyan,Protests,0,13.1287,45.3807
2020-03-24,Abyan,Battles,1,13.7833,46.65
2020-03-24,Abyan,Explosions/Remote violence,0,13.35,45.6253
2020-03-24,Abyan,Battles,0,14.0585,46.9133
2020-03-23,Abyan,Strategic developments,0,13.3568,45.6971
2020-03-23,Abyan,Explosions/Remote violence,0,13.8408,45.9617
2020-03-22,Abyan,Strategic developments,0,13.1287,45.3807
2020-03-22,Abyan,Explosions/Remote violence,0,13.1287,45.3807
2020-03-22,Abyan,Battles,0,13.35,45.6253
2020-03-22,Abyan,Battles,10,13.3568,45.6971
2020-03-21,Abyan,Strategic developments,0,13.35,45.6253
2020-03-20,Abyan,Strategic developments,0,13.3568,45.6971
2020-03-19,Abyan,Strategic developments,0,13.4689,45.7639
2020-03-19,Abyan,Strategic developments,0,13.1287,45.3807
2020-03-18,Abyan,Strategic developments,0,13.1287,45.3807
2020-03-17,Abyan,Strategic developments,0,13.3568,45.6971
2020-03-16,Abyan,Strategic developments,0,13.8828,45.8686
2020-03-15,Abyan,Battles,1,13.8828,45.8686
2020-03-15,Abyan,Strategic developments,0,13.1287,45.3807
2020-03-15,Abyan,Explosions/Remote violence,0,13.896,45.8048
2020-03-15,Abyan,Battles,0,13.8874,45.774
2020-03-15,Abyan,Battles,0,13.8833,45.7667
2020-03-14,Abyan,Explosions/Remote violence,0,13.8874,45.774
2020-03-14,Abyan,Strategic developments,0,13.3568,45.6971
2020-03-13,Abyan,Explosions/Remote violence,0,13.8874,45.774
2020-03-11,Abyan,Protests,0,13.5202,46.7137
2020-03-10,Abyan,Protests,0,13.5202,46.7137
2020-03-10,Abyan,Battles,0,13.8874,45.774
2020-03-10,Abyan,Strategic developments,0,13.1287,45.3807
2020-03-08,Abyan,Strategic developments,0,13.1406,45.4533
2020-03-07,Abyan,Explosions/Remote violence,0,13.8828,45.8686
2020-03-07,Abyan,Strategic developments,0,13.1406,45.4533
2020-03-03,Abyan,Strategic developments,0,13.8874,45.774
2020-03-03,Abyan,Strategic developments,0,13.8828,45.8686
2020-03-03,Abyan,Strategic developments,0,13.0533,45.3233
2020-03-02,Abyan,Violence against civilians,0,13.223,45.3056
2020-03-02,Abyan,Violence against civilians,0,13.3568,45.6971
2020-03-01,Abyan,Protests,0,13.1287,45.3807
2020-03-01,Abyan,Protests,0,13.5202,46.7137
2020-02-29,Abyan,Strategic developments,0,13.3568,45.6971
2020-02-26,Abyan,Strategic developments,0,13.5202,46.7137
2020-02-26,Abyan,Battles,1,13.4704,46.6648
2020-02-23,Abyan,Battles,0,13.5202,46.7137
2020-02-22,Abyan,Battles,10,13.8874,45.774
2020-02-21,Abyan,Protests,0,13.8004,45.8862
2020-02-20,Abyan,Explosions/Remote violence,0,13.8755,45.8133
2020-02-20,Abyan,Explosions/Remote violence,0,13.8828,45.8686
2020-02-19,Abyan,Protests,0,14.0585,46.9133
2020-02-18,Abyan,Battles,0,13.3568,45.6971
2020-02-17,Abyan,Battles,0,13.8874,45.774
2020-02-16,Abyan,Protests,0,13.1287,45.3807
2020-02-15,Abyan,Explosions/Remote violence,0,13.8874,45.774
2020-02-15,Abyan,Protests,0,13.1287,45.3807
2020-02-14,Abyan,Explosions/Remote violence,0,13.8874,45.774
2020-02-14,Abyan,Explosions/Remote violence,0,13.4689,45.7639
2020-02-14,Abyan,Explosions/Remote violence,0,13.35,45.6253
2020-02-14,Abyan,Battles,0,13.3568,45.6971
2020-02-13,Abyan,Battles,0,13.8874,45.774
2020-02-13,Abyan,Strategic developments,0,13.8874,45.774
2020-02-12,Abyan,Explosions/Remote violence,0,13.8828,45.8686
2020-02-12,Abyan,Explosions/Remote violence,0,13.8828,45.8686
2020-02-12,Abyan,Strategic developments,0,13.3568,45.6971
2020-02-12,Abyan,Explosions/Remote violence,0,13.8828,45.8686
2020-02-12,Abyan,Battles,2,14.0585,46.9133
2020-02-11,Abyan,Battles,2,14.0585,46.9133
2020-02-11,Abyan,Explosions/Remote violence,2,13.8828,45.8686
2020-02-09,Abyan,Strategic developments,0,14.0585,46.9133
2020-02-09,Abyan,Strategic developments,0,13.8874,45.774
2020-02-09,Abyan,Battles,10,13.8874,45.774
2020-02-09,Abyan,Explosions/Remote violence,0,13.8828,45.8686
2020-02-09,Abyan,Explosions/Remote violence,0,14.0585,46.9133
2020-02-08,Abyan,Battles,0,13.8874,45.774
2020-02-08,Abyan,Strategic developments,0,13.0533,45.3233
2020-02-08,Abyan,Strategic developments,0,13.3568,45.6971
2020-02-08,Abyan,Explosions/Remote violence,0,14.0585,46.9133
2020-02-08,Abyan,Strategic developments,0,13.8874,45.774
2020-02-07,Abyan,Battles,0,13.8874,45.774
2020-02-06,Abyan,Battles,10,13.8874,45.774
2020-02-05,Abyan,Strategic developments,0,13.1287,45.3807
2020-02-05,Abyan,Strategic developments,0,13.35,45.6253
2020-02-04,Abyan,Battles,10,13.8874,45.774
2020-02-01,Abyan,Battles,0,13.8874,45.774
2020-02-01,Abyan,Strategic developments,0,13.8874,45.774
2020-02-01,Abyan,Protests,0,14.1333,47.0667
2020-02-01,Abyan,Violence against civilians,2,14.1333,47.0667
2020-01-31,Abyan,Strategic developments,0,13.8828,45.8686
2020-01-31,Abyan,Battles,0,13.8874,45.774
2020-01-31,Abyan,Riots,0,13.1822,45.477
2020-01-30,Abyan,Protests,0,13.5202,46.7137
2020-01-29,Abyan,Protests,0,13.5202,46.7137
2020-01-29,Abyan,Protests,0,13.1287,45.3807
2020-01-28,Abyan,Strategic developments,0,13.8874,45.774
2020-01-27,Abyan,Battles,10,13.8874,45.774
2020-01-26,Abyan,Violence against civilians,0,13.7721,46.0179
2020-01-26,Abyan,Strategic developments,0,13.8874,45.774
2020-01-26,Abyan,Protests,0,13.1287,45.3807
2020-01-26,Abyan,Battles,1,13.8892,46.1493
2020-01-22,Abyan,Protests,0,13.1822,45.477
2020-01-21,Abyan,Protests,0,13.1287,45.3807
2020-01-18,Abyan,Battles,0,13.8828,45.8686
2020-01-18,Abyan,Protests,0,13.0533,45.3233
2020-01-18,Abyan,Protests,0,13.1822,45.477
2020-01-17,Abyan,Battles,1,13.8828,45.8686
2020-01-16,Abyan,Battles,1,13.223,45.3056
2020-01-16,Abyan,Explosions/Remote violence,0,13.3568,45.6971
2020-01-16,Abyan,Strategic developments,0,13.1406,45.4533
2020-01-15,Abyan,Strategic developments,0,13.1822,45.477
2020-01-15,Abyan,Explosions/Remote violence,0,14.252,46.1791
2020-01-14,Abyan,Strategic developments,0,13.1287,45.3807
2020-01-14,Abyan,Strategic developments,0,13.1287,45.3807
2020-01-13,Abyan,Strategic developments,0,13.35,45.6253
2020-01-13,Abyan,Battles,6,13.1287,45.3807
2020-01-13,Abyan,Battles,0,13.9284,46.0825
2020-01-12,Abyan,Battles,0,13.5202,46.7137
2020-01-12,Abyan,Strategic developments,0,13.3568,45.6971
2020-01-12,Abyan,Battles,0,13.8828,45.8686
2020-01-11,Abyan,Explosions/Remote violence,0,13.2183,45.3985
2020-01-11,Abyan,Explosions/Remote violence,0,13.4213,45.4664
2020-01-11,Abyan,Battles,0,13.4213,45.4664
2020-01-11,Abyan,Battles,0,13.223,45.3056
2020-01-11,Abyan,Battles,0,13.2281,45.3439
2020-01-10,Abyan,Strategic developments,0,13.1822,45.477
2020-01-10,Abyan,Strategic developments,0,14.0585,46.9133
2020-01-09,Abyan,Riots,0,13.1116,45.424
2020-01-08,Abyan,Battles,0,13.4213,45.4664
2020-01-07,Abyan,Battles,0,14.05,46.8667
2020-01-07,Abyan,Battles,0,14.0585,46.9133
2020-01-06,Abyan,Battles,0,13.4213,45.4664
2020-01-06,Abyan,Battles,0,13.1287,45.3807
2020-01-05,Abyan,Strategic developments,0,14.0585,46.9133
2020-01-05,Abyan,Strategic developments,0,13.3568,45.6971
2020-01-05,Abyan,Strategic developments,0,13.8828,45.8686
2020-01-05,Abyan,Battles,0,14.0585,46.9133
2020-01-05,Abyan,Battles,0,13.3568,45.6971
2020-01-05,Abyan,Battles,0,13.8828,45.8686
2020-01-05,Abyan,Strategic developments,0,13.4213,45.4664
2020-01-05,Abyan,Strategic developments,0,13.1822,45.477
2020-01-05,Abyan,Strategic developments,0,13.1406,45.4533
2020-01-04,Abyan,Explosions/Remote violence,0,13.4689,45.7639
2020-01-04,Abyan,Strategic developments,0,13.223,45.3056
2020-01-04,Abyan,Strategic developments,0,13.223,45.3056
2020-01-04,Abyan,Explosions/Remote violence,0,13.223,45.3056
2020-01-04,Abyan,Explosions/Remote violence,0,13.3568,45.6971
2020-01-04,Abyan,Strategic developments,0,13.3568,45.6971
2020-01-04,Abyan,Explosions/Remote violence,0,13.4213,45.4664
2020-01-04,Abyan,Strategic developments,0,13.8828,45.8686
2020-01-04,Abyan,Explosions/Remote violence,0,13.1822,45.477
2020-01-03,Abyan,Explosions/Remote violence,0,13.8828,45.8686
2020-01-03,Abyan,Explosions/Remote violence,0,13.4213,45.4664
2020-01-03,Abyan,Explosions/Remote violence,0,13.1822,45.477
2020-01-02,Abyan,Battles,10,14.0585,46.9133
